7049 04h55m45.3716s +41d27m13.8808s 1.438 1.446 1 2 1528
7050 05h01m00.7001s +41d27m13.8808s 1.438 1.446 1 1 197
7051 05h06m16.0286s +41d27m13.8808s 1.438 1.446 1 2 1534
7052 05h11m31.357s +41d27m13.8808s 1.438 1.446 1 1 215
7053 05h16m46.6855s +41d27m13.8808s 1.438 1.446 1 2 1542
7054 05h22m02.014s +41d27m13.8808s 1.438 1.446 1 1 649
7055 05h27m17.3424s +41d27m13.8808s 1.438 1.446 1 2 1535
7056 05h32m32.6709s +41d27m13.8808s 1.438 1.446 1 1 250
7057 05h37m47.9994s +41d27m13.8808s 1.438 1.446 1 2 1539
7058 05h43m03.3278s +41d27m13.8808s 1.438 1.446 1 1 250
7059 05h48m18.6563s +41d27m13.8808s 1.438 1.446 1 2 1543
7060 05h53m33.9848s +41d27m13.8808s 1.438 1.446 1 1 268
7061 05h58m49.3132s +41d27m13.8808s 1.438 1.446 1 2 1547
7062 06h04m04.6417s +41d27m13.8808s 1.438 1.446 1 1 268
7063 06h09m19.9702s +41d27m13.8808s 1.438 1.446 1 2 1853
7064 06h14m35.2986s +41d27m13.8808s 1.438 1.446 1 1 286
7065 06h19m50.6271s +41d27m13.8808s 1.438 1.446 1 2 1573
7066 06h25m05.9556s +41d27m13.8808s 1.438 1.446 1 1 357
7067 06h30m21.284s +41d27m13.8808s 1.438 1.446 1 2 1589
7068 06h35m36.6125s +41d27m13.8808s 1.438 1.446 1 1 287
7069 06h40m51.941s +41d27m13.8808s 1.438 1.446 1 2 1665
7070 06h46m07.2694s +41d27m13.8808s 1.438 1.446 1 1 287
7071 06h51m22.5979s +41d27m13.8808s 1.438 1.446 1 2 1639
7072 06h56m37.9264s +41d27m13.8808s 1.438 1.446 1 1 358
7073 07h01m53.2548s +41d27m13.8808s 1.438 1.446 1 2 1680
7074 07h07m08.5833s +41d27m13.8808s 1.438 1.446 1 1 522
7075 07h12m23.9118s +41d27m13.8808s 1.438 1.446 1 2 1680
7076 07h17m39.2402s +41d27m13.8808s 1.438 1.446 1 1 376
7077 07h22m54.5687s +41d27m13.8808s 1.438 1.446 1 2 1653
7078 07h28m09.8972s +41d27m13.8808s 1.438 1.446 1 1 469
7079 07h33m25.2256s +41d27m13.8808s 1.438 1.446 1 2 1653
7080 07h38m40.5541s +41d27m13.8808s 1.438 1.446 1 1 377
7081 07h43m55.8826s +41d27m13.8808s 1.438 1.446 1 2 1681
7082 07h49m11.211s +41d27m13.8808s 1.438 1.446 1 1 377
7083 07h54m26.5395s +41d27m13.8808s 1.438 1.446 1 2 1654
7084 07h59m41.868s +41d27m13.8808s 1.438 1.446 1 1 470
7085 08h04m57.1964s +41d27m13.8808s 1.438 1.446 1 2 1654
7086 08h10m12.5249s +41d27m13.8808s 1.438 1.446 1 1 464
7087 08h15m27.8534s +41d27m13.8808s 1.438 1.446 1 2 1682
7088 08h20m43.1818s +41d27m13.8808s 1.438 1.446 1 1 450
7089 08h25m58.5103s +41d27m13.8808s 1.438 1.446 1 2 1711
7090 08h31m13.8388s +41d27m13.8808s 1.438 1.446 1 1 471
7091 08h36m29.1672s +41d27m13.8808s 1.438 1.446 1 2 1711
7092 08h41m44.4957s +41d27m13.8808s 1.438 1.446 1 1 465
7093 08h46m59.8242s +41d27m13.8808s 1.438 1.446 1 2 1700
7094 08h52m15.1526s +41d27m13.8808s 1.438 1.446 1 1 472
7095 08h57m30.4811s +41d27m13.8808s 1.438 1.446 1 2 1712
7096 09h02m45.8096s +41d27m13.8808s 1.438 1.446 1 1 439
7097 09h08m01.138s +41d27m13.8808s 1.438 1.446 1 2 1712
7098 09h13m16.4665s +41d27m13.8808s 1.438 1.446 1 1 439
7099 09h18m31.795s +41d27m13.8808s 1.438 1.446 1 2 1701
7100 09h23m47.1234s +41d27m13.8808s 1.438 1.446 1 1 466
7101 09h29m02.4519s +41d27m13.8808s 1.438 1.446 1 2 1713
7102 09h34m17.7804s +41d27m13.8808s 1.438 1.446 1 1 473
7103 09h39m33.1089s +41d27m13.8808s 1.438 1.446 1 2 1713
7104 09h44m48.4373s +41d27m13.8808s 1.438 1.446 1 1 474
7105 09h50m03.7658s +41d27m13.8808s 1.438 1.446 1 2 1718
7106 09h55m19.0943s +41d27m13.8808s 1.438 1.446 1 1 495
7107 10h00m34.4227s +41d27m13.8808s 1.438 1.446 1 2 1747
7108 10h05m49.7512s +41d27m13.8808s 1.438 1.446 1 1 510
7109 10h11m05.0797s +41d27m13.8808s 1.438 1.446 1 2 1733
7110 10h16m20.4081s +41d27m13.8808s 1.438 1.446 1 1 496
7111 10h21m35.7366s +41d27m13.8808s 1.438 1.446 1 2 1719
7112 10h26m51.0651s +41d27m13.8808s 1.438 1.446 1 1 475
7113 10h32m06.3935s +41d27m13.8808s 1.438 1.446 1 2 1734
7114 10h37m21.722s +41d27m13.8808s 1.438 1.446 1 1 511
7115 10h42m37.0505s +41d27m13.8808s 1.438 1.446 1 2 1734
7116 10h47m52.3789s +41d27m13.8808s 1.438 1.446 1 1 497
7117 10h53m07.7074s +41d27m13.8808s 1.438 1.446 1 2 1749
7118 10h58m23.0359s +41d27m13.8808s 1.438 1.446 1 1 476
7119 11h03m38.3643s +41d27m13.8808s 1.438 1.446 1 2 1749
7120 11h08m53.6928s +41d27m13.8808s 1.438 1.446 1 1 512
7121 11h14m09.0213s +41d27m13.8808s 1.438 1.446 1 2 1779
7122 11h19m24.3497s +41d27m13.8808s 1.438 1.446 1 1 530
7123 11h24m39.6782s +41d27m13.8808s 1.438 1.446 1 2 1750
7124 11h29m55.0067s +41d27m13.8808s 1.438 1.446 1 1 544
7125 11h35m10.3351s +41d27m13.8808s 1.438 1.446 1 2 1803
7126 11h40m25.6636s +41d27m13.8808s 1.438 1.446 1 1 562
7127 11h45m40.9921s +41d27m13.8808s 1.438 1.446 1 2 1780
7128 11h50m56.3205s +41d27m13.8808s 1.438 1.446 1 1 594
7129 11h56m11.649s +41d27m13.8808s 1.438 1.446 1 2 1819
7130 12h01m26.9775s +41d27m13.8808s 1.438 1.446 1 1 580
7131 12h09m19.9702s +40d27m47.5565s 1.438 1.449 1 2 1804
7132 12h14m30.7615s +40d27m47.5565s 1.438 1.449 1 1 595
7133 12h19m41.5529s +40d27m47.5565s 1.438 1.449 1 2 1820
7134 12h24m52.3443s +40d27m47.5565s 1.438 1.449 1 1 595
7135 12h30m03.1356s +40d27m47.5565s 1.438 1.449 1 2 1820
7136 12h35m13.927s +40d27m47.5565s 1.438 1.449 1 1 612
7137 12h40m24.7184s +40d27m47.5565s 1.438 1.449 1 2 1851
7138 12h45m35.5097s +40d27m47.5565s 1.438 1.449 1 1 612
7139 12h50m46.3011s +40d27m47.5565s 1.438 1.449 1 2 1821
7140 12h55m57.0925s +40d27m47.5565s 1.438 1.449 1 1 630
7141 13h01m07.8838s +40d27m47.5565s 1.438 1.449 1 2 1805
7142 13h06m18.6752s +40d27m47.5565s 1.438 1.449 1 1 630
7143 13h11m29.4666s +40d27m47.5565s 1.438 1.449 1 2 1805
7144 13h16m40.2579s +40d27m47.5565s 1.438 1.449 1 1 665
7145 13h21m51.0493s +40d27m47.5565s 1.438 1.449 1 2 1892
7146 13h27m01.8407s +40d27m47.5565s 1.438 1.449 1 1 648
7147 13h32m12.632s +40d27m47.5565s 1.438 1.449 1 2 1892
7148 13h37m23.4234s +40d27m47.5565s 1.438 1.449 1 1 648
7149 13h42m34.2148s +40d27m47.5565s 1.438 1.449 1 2 1921
7150 13h47m45.0061s +40d27m47.5565s 1.438 1.449 1 1 666
7151 13h52m55.7975s +40d27m47.5565s 1.438 1.449 1 2 1907
7152 13h58m06.5889s +40d27m47.5565s 1.438 1.449 1 1 695
7153 14h03m17.3802s +40d27m47.5565s 1.438 1.449 1 2 1937
7154 14h08m28.1716s +40d27m47.5565s 1.438 1.449 1 1 681
7155 14h13m38.963s +40d27m47.5565s 1.438 1.449 1 2 1922
7156 14h18m49.7543s +40d27m47.5565s 1.438 1.449 1 1 696
7157 14h24m00.5457s +40d27m47.5565s 1.438 1.449 1 2 1974
7158 14h29m11.3371s +40d27m47.5565s 1.438 1.449 1 1 696
7159 14h34m22.1284s +40d27m47.5565s 1.438 1.449 1 2 1938
7160 14h39m32.9198s +40d27m47.5565s 1.438 1.449 1 1 729
7161 14h44m43.7112s +40d27m47.5565s 1.438 1.449 1 2 1923
7162 14h49m54.5025s +40d27m47.5565s 1.438 1.449 1 1 805
7163 14h55m05.2939s +40d27m47.5565s 1.438 1.449 1 2 1975
7164 15h00m16.0853s +40d27m47.5565s 1.438 1.449 1 1 746
7165 15h05m26.8766s +40d27m47.5565s 1.438 1.449 1 2 1939
7166 15h10m37.668s +40d27m47.5565s 1.438 1.449 1 1 730
7167 15h15m48.4594s +40d27m47.5565s 1.438 1.449 1 2 1960
7168 15h20m59.2507s +40d27m47.5565s 1.438 1.449 1 1 747
7169 15h26m10.0421s +40d27m47.5565s 1.438 1.449 1 2 1976
7170 15h31m20.8335s +40d27m47.5565s 1.438 1.449 1 1 747
7171 15h36m31.6248s +40d27m47.5565s 1.438 1.449 1 2 1961
7172 15h41m42.4162s +40d27m47.5565s 1.438 1.449 1 1 763
7173 15h46m53.2076s +40d27m47.5565s 1.438 1.449 1 2 2093
7174 15h52m03.9989s +40d27m47.5565s 1.438 1.449 1 1 793
7175 15h57m14.7903s +40d27m47.5565s 1.438 1.449 1 2 1977
7176 16h02m25.5817s +40d27m47.5565s 1.438 1.449 1 1 780
7177 16h07m36.373s +40d27m47.5565s 1.438 1.449 1 2 1991
7178 16h12m47.1644s +40d27m47.5565s 1.438 1.449 1 1 821
7179 16h17m57.9558s +40d27m47.5565s 1.438 1.449 1 2 2094
7180 16h23m08.7471s +40d27m47.5565s 1.438 1.449 1 1 794
7181 16h28m19.5385s +40d27m47.5565s 1.438 1.449 1 2 1978
7182 16h33m30.3299s +40d27m47.5565s 1.438 1.449 1 1 835
7183 16h38m41.1212s +40d27m47.5565s 1.438 1.449 1 2 1992
7184 16h43m51.9126s +40d27m47.5565s 1.438 1.449 1 1 864
7185 16h49m02.704s +40d27m47.5565s 1.438 1.449 1 2 2095
7186 16h54m13.4953s +40d27m47.5565s 1.438 1.449 1 1 849
7187 16h59m24.2867s +40d27m47.5565s 1.438 1.449 1 2 1979
7188 17h04m35.0781s +40d27m47.5565s 1.438 1.449 1 1 895
7189 17h09m45.8694s +40d27m47.5565s 1.438 1.449 1 2 1993
7190 17h14m56.6608s +40d27m47.5565s 1.438 1.449 1 1 865
7191 17h20m07.4522s +40d27m47.5565s 1.438 1.449 1 2 2057
7192 17h25m18.2435s +40d27m47.5565s 1.438 1.449 1 1 850
7193 17h30m29.0349s +40d27m47.5565s 1.438 1.449 1 2 2027
7194 17h35m39.8263s +40d27m47.5565s 1.438 1.449 1 1 896
7195 17h40m50.6176s +40d27m47.5565s 1.438 1.449 1 2 2115
7196 17h46m01.409s +40d27m47.5565s 1.438 1.449 1 1 866
7197 17h51m12.2004s +40d27m47.5565s 1.438 1.449 1 2 2115
7198 17h56m22.9917s +40d27m47.5565s 1.438 1.449 1 1 851
7199 18h01m33.7831s +40d27m47.5565s 1.438 1.449 1 2 1286
7200 18h06m44.5745s +40d27m47.5565s 1.438 1.449 1 1 867
7201 18h11m55.3658s +40d27m47.5565s 1.438 1.449 1 2 1141
7202 18h17m06.1572s +40d27m47.5565s 1.438 1.449 1 1 0
7203 18h22m16.9486s +40d27m47.5565s 1.438 1.449 1 2 1177
7204 18h27m27.7399s +40d27m47.5565s 1.438 1.449 1 1 0
7205 18h32m38.5313s +40d27m47.5565s 1.438 1.449 1 2 1148
7206 18h37m49.3227s +40d27m47.5565s 1.438 1.449 1 1 18
7207 18h43m00.114s +40d27m47.5565s 1.438 1.449 1 2 1148
7208 18h48m10.9054s +40d27m47.5565s 1.438 1.449 1 1 883
7209 18h53m21.6968s +40d27m47.5565s 1.438 1.449 1 2 1186
7210 18h58m32.4882s +40d27m47.5565s 1.438 1.449 1 1 1
7211 19h03m43.2795s +40d27m47.5565s 1.438 1.449 1 2 1186
7212 19h08m54.0709s +40d27m47.5565s 1.438 1.449 1 1 19
7213 19h14m04.8623s +40d27m47.5565s 1.438 1.449 1 2 1195
7214 19h19m15.6536s +40d27m47.5565s 1.438 1.449 1 1 2
7215 19h24m26.445s +40d27m47.5565s 1.438 1.449 1 2 2060
7216 19h29m37.2364s +40d27m47.5565s 1.438 1.449 1 1 2
7217 19h34m48.0277s +40d27m47.5565s 1.438 1.449 1 2 1196
7218 19h39m58.8191s +40d27m47.5565s 1.438 1.449 1 1 20
7219 19h45m09.6105s +40d27m47.5565s 1.438 1.449 1 2 1206
7220 19h50m20.4018s +40d27m47.5565s 1.438 1.449 1 1 3
7221 19h55m31.1932s +40d27m47.5565s 1.438 1.449 1 2 2204
7222 20h00m41.9846s +40d27m47.5565s 1.438 1.449 1 1 3
7223 20h05m52.7759s +40d27m47.5565s 1.438 1.449 1 2 1207
7224 20h11m03.5673s +40d27m47.5565s 1.438 1.449 1 1 21
7225 20h16m14.3587s +40d27m47.5565s 1.438 1.449 1 2 1207
7226 20h21m25.15s +40d27m47.5565s 1.438 1.449 1 1 4
7227 20h26m35.9414s +40d27m47.5565s 1.438 1.449 1 2 2138
7228 20h31m46.7328s +40d27m47.5565s 1.438 1.449 1 1 4
7229 20h36m57.5241s +40d27m47.5565s 1.438 1.449 1 2 2138
7230 20h42m08.3155s +40d27m47.5565s 1.438 1.449 1 1 22
7231 20h47m19.1069s +40d27m47.5565s 1.438 1.449 1 2 1178
7232 20h52m29.8982s +40d27m47.5565s 1.438 1.449 1 1 5
7233 20h57m40.6896s +40d27m47.5565s 1.438 1.449 1 2 1178
7234 21h02m51.481s +40d27m47.5565s 1.438 1.449 1 1 5
7235 21h08m02.2723s +40d27m47.5565s 1.438 1.449 1 2 1505
7236 21h13m13.0637s +40d27m47.5565s 1.438 1.449 1 1 23
7237 21h18m23.8551s +40d27m47.5565s 1.438 1.449 1 2 1261
7238 21h23m34.6464s +40d27m47.5565s 1.438 1.449 1 1 6
7239 21h28m45.4378s +40d27m47.5565s 1.438 1.449 1 2 2222
7240 21h33m56.2292s +40d27m47.5565s 1.438 1.449 1 1 6
7241 21h39m07.0205s +40d27m47.5565s 1.438 1.449 1 2 1172
7242 21h44m17.8119s +40d27m47.5565s 1.438 1.449 1 1 24
7243 21h49m28.6033s +40d27m47.5565s 1.438 1.449 1 2 1172
7244 21h54m39.3946s +40d27m47.5565s 1.438 1.449 1 1 7
7245 21h59m50.186s +40d27m47.5565s 1.438 1.449 1 2 1197
7246 22h05m00.9774s +40d27m47.5565s 1.438 1.449 1 1 25
7247 22h10m11.7687s +40d27m47.5565s 1.438 1.449 1 2 1173
7248 22h15m22.5601s +40d27m47.5565s 1.438 1.449 1 1 43
7249 22h20m33.3515s +40d27m47.5565s 1.438 1.449 1 2 1173
7250 22h25m44.1428s +40d27m47.5565s 1.438 1.449 1 1 8
7251 22h30m54.9342s +40d27m47.5565s 1.438 1.449 1 2 1142
7252 22h36m05.7256s +40d27m47.5565s 1.438 1.449 1 1 26
7253 22h41m16.5169s +40d27m47.5565s 1.438 1.449 1 2 1142
7254 22h46m27.3083s +40d27m47.5565s 1.438 1.449 1 1 44
7255 22h51m38.0997s +40d27m47.5565s 1.438 1.449 1 2 1180
7256 22h56m48.891s +40d27m47.5565s 1.438 1.449 1 1 9
7257 23h01m59.6824s +40d27m47.5565s 1.438 1.449 1 2 1180
7258 23h07m10.4738s +40d27m47.5565s 1.438 1.449 1 1 27
7259 23h12m21.2651s +40d27m47.5565s 1.438 1.449 1 2 1181
7260 23h17m32.0565s +40d27m47.5565s 1.438 1.449 1 1 10
7261 23h22m42.8479s +40d27m47.5565s 1.438 1.449 1 2 1137
7262 23h27m53.6392s +40d27m47.5565s 1.438 1.449 1 1 10
7263 23h33m04.4306s +40d27m47.5565s 1.438 1.449 1 2 1137
7264 23h38m15.222s +40d27m47.5565s 1.438 1.449 1 1 28
7265 23h43m26.0133s +40d27m47.5565s 1.438 1.449 1 2 1143
7266 23h48m36.8047s +40d27m47.5565s 1.438 1.449 1 1 11
7267 23h53m47.5961s +40d27m47.5565s 1.438 1.449 1 2 1219
7268 23h58m58.3874s +40d27m47.5565s 1.438 1.449 1 1 11
7269 00h04m09.1788s +40d27m47.5565s 1.438 1.449 1 2 1212
7270 00h09m19.9702s +40d27m47.5565s 1.438 1.449 1 1 29
7271 00h14m30.7615s +40d27m47.5565s 1.438 1.449 1 2 1243
7272 00h19m41.5529s +40d27m47.5565s 1.438 1.449 1 1 12
7273 00h24m52.3443s +40d27m47.5565s 1.438 1.449 1 2 1244
7274 00h30m03.1356s +40d27m47.5565s 1.438 1.449 1 1 30
7275 00h35m13.927s +40d27m47.5565s 1.438 1.449 1 2 1213
7276 00h40m24.7184s +40d27m47.5565s 1.438 1.449 1 1 30
7277 00h45m35.5097s +40d27m47.5565s 1.438 1.449 1 2 1250
7278 00h50m46.3011s +40d27m47.5565s 1.438 1.449 1 1 13
7279 00h55m57.0925s +40d27m47.5565s 1.438 1.449 1 2 2281
7280 01h01m07.8838s +40d27m47.5565s 1.438 1.449 1 1 31
7281 01h06m18.6752s +40d27m47.5565s 1.438 1.449 1 2 1214
7282 01h11m29.4666s +40d27m47.5565s 1.438 1.449 1 1 31
7283 01h16m40.2579s +40d27m47.5565s 1.438 1.449 1 2 1251
7284 01h21m51.0493s +40d27m47.5565s 1.438 1.449 1 1 14
7285 01h27m01.8407s +40d27m47.5565s 1.438 1.449 1 2 1513
7286 01h32m12.632s +40d27m47.5565s 1.438 1.449 1 1 32
7287 01h37m23.4234s +40d27m47.5565s 1.438 1.449 1 2 1215
7288 01h42m34.2148s +40d27m47.5565s 1.438 1.449 1 1 32
7289 01h47m45.0061s +40d27m47.5565s 1.438 1.449 1 2 1215
7290 01h52m55.7975s +40d27m47.5565s 1.438 1.449 1 1 15
7291 01h58m06.5889s +40d27m47.5565s 1.438 1.449 1 2 1247
7292 02h03m17.3802s +40d27m47.5565s 1.438 1.449 1 1 33
7293 02h08m28.1716s +40d27m47.5565s 1.438 1.449 1 2 1253
7294 02h13m38.963s +40d27m47.5565s 1.438 1.449 1 1 33
7295 02h18m49.7543s +40d27m47.5565s 1.438 1.449 1 2 1253
7296 02h24m00.5457s +40d27m47.5565s 1.438 1.449 1 1 16
7297 02h29m11.3371s +40d27m47.5565s 1.438 1.449 1 2 1330
7298 02h34m22.1284s +40d27m47.5565s 1.438 1.449 1 1 34
7299 02h39m32.9198s +40d27m47.5565s 1.438 1.449 1 2 1333
7300 02h44m43.7112s +40d27m47.5565s 1.438 1.449 1 1 34
7301 02h49m54.5025s +40d27m47.5565s 1.438 1.449 1 2 1334
7302 02h55m05.2939s +40d27m47.5565s 1.438 1.449 1 1 17
7303 03h00m16.0853s +40d27m47.5565s 1.438 1.449 1 2 1334
7304 03h05m26.8766s +40d27m47.5565s 1.438 1.449 1 1 35
7305 03h10m37.668s +40d27m47.5565s 1.438 1.449 1 2 1338
7306 03h15m48.4594s +40d27m47.5565s 1.438 1.449 1 1 53
7307 03h20m59.2507s +40d27m47.5565s 1.438 1.449 1 2 1371
7308 03h26m10.0421s +40d27m47.5565s 1.438 1.449 1 1 124
7309 03h31m20.8335s +40d27m47.5565s 1.438 1.449 1 2 1429
7310 03h36m31.6248s +40d27m47.5565s 1.438 1.449 1 1 89
7311 03h41m42.4162s +40d27m47.5565s 1.438 1.449 1 2 1408
7312 03h46m53.2076s +40d27m47.5565s 1.438 1.449 1 1 107
7313 03h52m03.9989s +40d27m47.5565s 1.438 1.449 1 2 1420
7314 03h57m14.7903s +40d27m47.5565s 1.438 1.449 1 1 125
7315 04h02m25.5817s +40d27m47.5565s 1.438 1.449 1 2 1434
7316 04h07m36.373s +40d27m47.5565s 1.438 1.449 1 1 282
7317 04h12m47.1644s +40d27m47.5565s 1.438 1.449 1 2 1464
7318 04h17m57.9558s +40d27m47.5565s 1.438 1.449 1 1 160
7319 04h23m08.7471s +40d27m47.5565s 1.438 1.449 1 2 1496
7320 04h28m19.5385s +40d27m47.5565s 1.438 1.449 1 1 178
7321 04h33m30.3299s +40d27m47.5565s 1.438 1.449 1 2 1533
7322 04h38m41.1212s +40d27m47.5565s 1.438 1.449 1 1 161
7323 04h43m51.9126s +40d27m47.5565s 1.438 1.449 1 2 1520
7324 04h49m02.704s +40d27m47.5565s 1.438 1.449 1 1 179
7325 04h54m13.4953s +40d27m47.5565s 1.438 1.449 1 2 1525
7326 04h59m24.2867s +40d27m47.5565s 1.438 1.449 1 1 179
7327 05h04m35.0781s +40d27m47.5565s 1.438 1.449 1 2 1534
7328 05h09m45.8694s +40d27m47.5565s 1.438 1.449 1 1 197
7329 05h14m56.6608s +40d27m47.5565s 1.438 1.449 1 2 1529
7330 05h20m07.4522s +40d27m47.5565s 1.438 1.449 1 1 215
7331 05h25m18.2435s +40d27m47.5565s 1.438 1.449 1 2 1529
7332 05h30m29.0349s +40d27m47.5565s 1.438 1.449 1 1 232
7333 05h35m39.8263s +40d27m47.5565s 1.438 1.449 1 2 1535
7334 05h40m50.6176s +40d27m47.5565s 1.438 1.449 1 1 233
7335 05h46m01.409s +40d27m47.5565s 1.438 1.449 1 2 1543
7336 05h51m12.2004s +40d27m47.5565s 1.438 1.449 1 1 233
7337 05h56m22.9917s +40d27m47.5565s 1.438 1.449 1 2 1547
7338 06h01m33.7831s +40d27m47.5565s 1.438 1.449 1 1 251
7339 06h06m44.5745s +40d27m47.5565s 1.438 1.449 1 2 1569
7340 06h11m55.3658s +40d27m47.5565s 1.438 1.449 1 1 251
7341 06h17m06.1572s +40d27m47.5565s 1.438 1.449 1 2 1569
7342 06h22m16.9486s +40d27m47.5565s 1.438 1.449 1 1 269
7343 06h27m27.7399s +40d27m47.5565s 1.438 1.449 1 2 1573
7344 06h32m38.5313s +40d27m47.5565s 1.438 1.449 1 1 269
7345 06h37m49.3227s +40d27m47.5565s 1.438 1.449 1 2 1597
7346 06h43m00.114s +40d27m47.5565s 1.438 1.449 1 1 287
7347 06h48m10.9054s +40d27m47.5565s 1.438 1.449 1 2 1612
7348 06h53m21.6968s +40d27m47.5565s 1.438 1.449 1 1 323
7349 06h58m32.4882s +40d27m47.5565s 1.438 1.449 1 2 1612
7350 07h03m43.2795s +40d27m47.5565s 1.438 1.449 1 1 341
7351 07h08m54.0709s +40d27m47.5565s 1.438 1.449 1 2 1666
7352 07h14m04.8623s +40d27m47.5565s 1.438 1.449 1 1 341
7353 07h19m15.6536s +40d27m47.5565s 1.438 1.449 1 2 1640
7354 07h24m26.445s +40d27m47.5565s 1.438 1.449 1 1 359
7355 07h29m37.2364s +40d27m47.5565s 1.438 1.449 1 2 1653
7356 07h34m48.0277s +40d27m47.5565s 1.438 1.449 1 1 731
7357 07h39m58.8191s +40d27m47.5565s 1.438 1.449 1 2 1667
7358 07h45m09.6105s +40d27m47.5565s 1.438 1.449 1 1 377
7359 07h50m20.4018s +40d27m47.5565s 1.438 1.449 1 2 1641
7360 07h55m31.1932s +40d27m47.5565s 1.438 1.449 1 1 463
7361 08h00m41.9846s +40d27m47.5565s 1.438 1.449 1 2 1654
7362 08h05m52.7759s +40d27m47.5565s 1.438 1.449 1 1 464
7363 08h11m03.5673s +40d27m47.5565s 1.438 1.449 1 2 1668
7364 08h16m14.3587s +40d27m47.5565s 1.438 1.449 1 1 437
7365 08h21m25.15s +40d27m47.5565s 1.438 1.449 1 2 1668
7366 08h26m35.9414s +40d27m47.5565s 1.438 1.449 1 1 471
7367 08h31m46.7328s +40d27m47.5565s 1.438 1.449 1 2 1683
7368 08h36m57.5241s +40d27m47.5565s 1.438 1.449 1 1 465
7369 08h42m08.3155s +40d27m47.5565s 1.438 1.449 1 2 1683
7370 08h47m19.1069s +40d27m47.5565s 1.438 1.449 1 1 438
7371 08h52m29.8982s +40d27m47.5565s 1.438 1.449 1 2 1700
7372 08h57m40.6896s +40d27m47.5565s 1.438 1.449 1 1 472
7373 09h02m51.481s +40d27m47.5565s 1.438 1.449 1 2 1684
7374 09h08m02.2723s +40d27m47.5565s 1.438 1.449 1 1 466
7375 09h13m13.0637s +40d27m47.5565s 1.438 1.449 1 2 1684
7376 09h18m23.8551s +40d27m47.5565s 1.438 1.449 1 1 452
7377 09h23m34.6464s +40d27m47.5565s 1.438 1.449 1 2 1701
7378 09h28m45.4378s +40d27m47.5565s 1.438 1.449 1 1 473
7379 09h33m56.2292s +40d27m47.5565s 1.438 1.449 1 2 1713
7380 09h39m07.0205s +40d27m47.5565s 1.438 1.449 1 1 509
7381 09h44m17.8119s +40d27m47.5565s 1.438 1.449 1 2 1732
7382 09h49m28.6033s +40d27m47.5565s 1.438 1.449 1 1 474
7383 09h54m39.3946s +40d27m47.5565s 1.438 1.449 1 2 1718
7384 09h59m50.186s +40d27m47.5565s 1.438 1.449 1 1 495
7385 10h05m00.9774s +40d27m47.5565s 1.438 1.449 1 2 1733
7386 10h10m11.7687s +40d27m47.5565s 1.438 1.449 1 1 496
7387 10h15m22.5601s +40d27m47.5565s 1.438 1.449 1 2 1733
7388 10h20m33.3515s +40d27m47.5565s 1.438 1.449 1 1 496
7389 10h25m44.1428s +40d27m47.5565s 1.438 1.449 1 2 1719
7390 10h30m54.9342s +40d27m47.5565s 1.438 1.449 1 1 475
7391 10h36m05.7256s +40d27m47.5565s 1.438 1.449 1 2 1734
7392 10h41m16.5169s +40d27m47.5565s 1.438 1.449 1 1 497
7393 10h46m27.3083s +40d27m47.5565s 1.438 1.449 1 2 1763
7394 10h51m38.0997s +40d27m47.5565s 1.438 1.449 1 1 497
7395 10h56m48.891s +40d27m47.5565s 1.438 1.449 1 2 1735
7396 11h01m59.6824s +40d27m47.5565s 1.438 1.449 1 1 476
7397 11h07m10.4738s +40d27m47.5565s 1.438 1.449 1 2 1735
7398 11h12m21.2651s +40d27m47.5565s 1.438 1.449 1 1 512
7399 11h17m32.0565s +40d27m47.5565s 1.438 1.449 1 2 1764
7400 11h22m42.8479s +40d27m47.5565s 1.438 1.449 1 1 544
7401 11h27m53.6392s +40d27m47.5565s 1.438 1.449 1 2 1750
7402 11h33m04.4306s +40d27m47.5565s 1.438 1.449 1 1 579
7403 11h38m15.222s +40d27m47.5565s 1.438 1.449 1 2 1780
7404 11h43m26.0133s +40d27m47.5565s 1.438 1.449 1 1 562
7405 11h48m36.8047s +40d27m47.5565s 1.438 1.449 1 2 1765
7406 11h53m47.5961s +40d27m47.5565s 1.438 1.449 1 1 580
7407 11h58m58.3874s +40d27m47.5565s 1.438 1.449 1 2 1765
7408 12h04m09.1788s +40d27m47.5565s 1.438 1.449 1 1 580
7409 12h11m55.3658s +39d28m14.2912s 1.438 1.452 1 2 1804
7410 12h17m00.6662s +39d28m14.2912s 1.438 1.452 1 1 595
7411 12h22m05.9666s +39d28m14.2912s 1.438 1.452 1 2 1820
7412 12h27m11.2669s +39d28m14.2912s 1.438 1.452 1 1 595
7413 12h32m16.5673s +39d28m14.2912s 1.438 1.452 1 2 1820
7414 12h37m21.8676s +39d28m14.2912s 1.438 1.452 1 1 612
7415 12h42m27.168s +39d28m14.2912s 1.438 1.452 1 2 1836
7416 12h47m32.4683s +39d28m14.2912s 1.438 1.452 1 1 612
7417 12h52m37.7687s +39d28m14.2912s 1.438 1.452 1 2 1821
7418 12h57m43.069s +39d28m14.2912s 1.438 1.452 1 1 630
7419 13h02m48.3694s +39d28m14.2912s 1.438 1.452 1 2 1805
7420 13h07m53.6697s +39d28m14.2912s 1.438 1.452 1 1 630
7421 13h12m58.9701s +39d28m14.2912s 1.438 1.452 1 2 1805
7422 13h18m04.2704s +39d28m14.2912s 1.438 1.452 1 1 665
